STORE,URI,EPC,SKU,SOLDTIMESTAMP,TRANSACTIONTYPE
160,000126075100,3BD000001E0F03728FA6EBF2,126075100,2021-10-25 18:56:59.291,Sales
160,000136501739,3BD00000208B67AE8FA6D12B,136501739,2021-10-25 18:25:50.226,Sales
160,000117150211,3BD000001BEE480E8FA89D3F,117150211,2021-10-25 19:00:56.954,Sales
160,,,,2021-10-25 19:10:20.511,Return
160,,,,2021-10-25 19:12:33.225,Return
160,000114825579,3BD000001B6065AC7735C6CB,114825579,2021-10-25 19:13:59.062,Sales
160,,,,2021-10-25 19:15:06.652,Return
160,,,,2021-10-25 19:16:46.663,Return
160,000136501796,3BD00000208B68928FA6D3CA,136501796,2021-10-25 19:19:33.709,Sales
160,000136305362,3BD00000207F6B4A8FA6D6B4,136305362,2021-10-25 19:21:15.903,Sales
160,000003752140,3BD0000000E503328FA710E8,3752140,2021-10-25 19:24:19.993,Sales
160,000136252116,3BD00000207C2B528FA6D22F,136252116,2021-10-25 19:25:08.263,Sales
160,000136300870,3BD00000207F251A8FA6DBA3,136300870,2021-10-25 19:28:33.469,Sales
160,000133200061,3BD000001FC1E2F68FA6D4C8,133200061,2021-10-25 19:36:39.509,Sales
160,000136306391,3BD00000207F7B5E8FA6E64E,136306391,2021-10-25 19:39:46.028,Sales
160,000133100197,3BD000001FBBCA968FA6D234,133100197,2021-10-25 19:45:06.681,Sales
160,000133250054,3BD000001FC4F01A8FA78DF0,133250054,2021-10-25 19:56:39.672,Sales
160,000130150050,3BD000001F07BA8A8FA6E18A,130150050,2021-10-25 19:57:29.787,Sales
160,000104425669,3BD0000018E5A3168FA78534,104425669,2021-10-25 20:04:10.210,Sales
160,000136554554,3BD00000208EA0EA8FA6D1CE,136554554,2021-10-25 18:34:11.565,Sales
160,,,,2021-10-25 18:38:34.249,Return
160,000136227693,3BD00000207AADB68FA6D10E,136227693,2021-10-27 10:19:45.045,Sales
160,000129300065,3BD000001ED3D9868FA80402,129300065,2021-10-27 10:27:52.387,Sales
160,000122750044,3BD000001D4411728FA6DA7E,122750044,2021-10-27 10:32:27.834,Sales
160,,,,2021-10-27 10:26:11.827,Return
160,000114750508,3BD000001B5BD0B28FA77BDE,114750508,2021-10-27 10:35:16.869,Sales
160,000132176009,3BD000001F8362268FA6D368,132176009,2021-10-27 10:36:34.000,Sales
160,000104125018,3BD0000018D3496A8FA8025C,104125018,2021-10-23 11:35:39.006,Sales
160,000132125205,3BD000001F8048568FAC2047,132125205,2021-10-23 11:35:30.372,Sales
160,000118925125,3BD000001C5A9D168FA6D44B,118925125,2021-10-23 11:36:26.888,Sales
160,000102750007,3BD00000187F5CDE8FA794D0,102750007,2021-10-23 11:32:09.929,Sales
160,000123175863,3BD000001D5E0EDE8FA70486,123175863,2021-10-23 11:33:53.117,Sales
160,000136226968,3BD00000207AA2628FA6D830,136226968,2021-10-23 11:38:41.594,Sales
160,000116050058,3BD000001BAB222A8FA78729,116050058,2021-10-23 11:48:52.420,Sales
160,000127452161,3BD000001E6310068FA6E8D5,127452161,2021-10-23 11:43:30.920,Sales
160,000136525073,3BD00000208CD4468FA6D3A8,136525073,2021-10-23 11:41:53.870,Sales
160,000121700260,3BD000001D03FE928FA6E9ED,121700260,2021-10-23 11:51:38.728,Sales
160,000136525073,3BD00000208CD4468FA6D3B5,136525073,2021-10-23 11:47:50.835,Sales
160,000136351979,3BD00000208243AE8FA7A8BC,136351979,2021-10-23 11:48:56.791,Sales
160,,,,2021-10-23 11:52:34.083,Return
160,000104458864,3BD0000018E7A9C28FA7B746,104458864,2021-10-23 11:53:13.249,Sales
160,000117376365,3BD000001BFC15B68FACEA09,117376365,2021-10-23 11:54:26.718,Sales
160,000132375701,3BD000001F8F92568FA7B833,132375701,2021-10-23 11:58:04.740,Sales
160,000127725322,3BD000001E73BC2A8FA6D64D,127725322,2021-10-23 11:57:38.018,Sales
160,000136310922,3BD00000207FC22A8FA6D1BB,136310922,2021-10-23 11:57:55.075,Sales
160,000133025147,3BD000001FB735EE8FA6D323,133025147,2021-10-23 12:03:05.077,Sales
160,000136475848,3BD000002089D3228FA6EDF0,136475848,2021-10-23 12:03:25.616,Sales
160,000125026657,3BD000001DCF05868FA6DB95,125026657,2021-10-23 12:08:29.729,Sales
160,000133025376,3BD000001FB739828FA6D5F0,133025376,2021-10-23 12:08:57.814,Sales
160,000136225166,3BD00000207A863A8FA6D857,136225166,2021-10-23 12:10:54.579,Sales
160,000117150052,3BD000001BEE45928FA7283F,117150052,2021-10-23 12:11:03.784,Sales
160,000116050057,3BD000001BAB22268FA70DFB,116050057,2021-10-23 12:12:26.461,Sales
160,000104700070,3BD0000018F6629A8FA7F6B3,104700070,2021-10-23 12:14:47.525,Sales
160,000117377918,3BD000001BFC2DFA8FA8052A,117377918,2021-10-23 12:17:43.164,Sales
160,000127550273,3BD000001E690D068FA6EA59,127550273,2021-10-29 10:12:10.940,Sales
160,000114802031,3BD000001B5EF5BE8FA71456,114802031,2021-10-29 10:19:55.051,Sales
160,000136525413,3BD00000208CD9968FA6E2F9,136525413,2021-10-29 10:19:58.510,Sales
160,000122975178,3BD000001D51CF2A8FA6D76B,122975178,2021-10-29 10:12:45.316,Sales
160,,,,2021-10-30 11:33:51.271,Return
160,000136308976,3BD00000207FA3C28FA6D11A,136308976,2021-10-30 11:34:38.379,Sales
160,000136250059,3BD00000207C0B2E8FA6D9E7,136250059,2021-10-30 11:37:14.259,Sales
160,000122925294,3BD000001D4EC3BA8FA6EBF0,122925294,2021-10-30 11:39:11.340,Sales
160,000107377771,3BD000001999D1AE8FA77432,107377771,2021-10-30 11:32:41.222,Sales
160,,,,2021-10-30 11:42:13.324,Return
160,000127429220,3BD000001E61A9928FA7645B,127429220,2021-10-30 11:43:00.292,Sales
160,000003734365,3BD0000000E3ED768FA82E96,3734365,2021-10-30 11:43:46.076,Sales
160,000123600140,3BD000001D77F4328FA7052C,123600140,2021-10-30 11:45:41.513,Sales
160,000136350353,3BD0000020822A468FA6D2A3,136350353,2021-10-30 11:49:08.661,Sales
160,000136525050,3BD00000208CD3EA8FA72BB7,136525050,2021-10-30 11:50:29.145,Sales
160,000110075468,3BD000001A3E79328FA726B5,110075468,2021-10-30 11:40:06.455,Sales
160,,,,2021-10-30 11:39:57.090,Return
160,000136351977,3BD00000208243A68FA96746,136351977,2021-10-30 11:53:58.996,Sales
160,000003834040,3BD0000000EA02E28FA75F25,3834040,2021-10-30 11:56:03.366,Sales
160,000133200061,3BD000001FC1E2F68FA6D66A,133200061,2021-10-30 11:56:58.411,Sales
160,000136552263,3BD00000208E7D1E8FA6DE08,136552263,2021-10-30 11:59:39.176,Sales
160,,,,2021-10-30 12:01:08.631,Return
160,000136552934,3BD00000208E879A8FA6D494,136552934,2021-10-30 12:01:37.873,Sales
160,,,,2021-10-30 11:52:30.812,Return
160,000136600229,3BD0000020916A968FA6D214,136600229,2021-10-30 12:03:41.758,Sales
160,,,,2021-10-30 12:13:56.354,Return
160,,,,2021-10-30 12:15:43.925,Return
160,000132301762,3BD000001F8B0F087735BB12,132301762,2021-10-30 12:22:20.713,Sales
160,,,,2021-10-30 12:24:29.420,Return
160,000136225631,3BD00000207A8D7E8FA6D17F,136225631,2021-10-31 12:15:49.554,Sales
160,,,,2021-10-31 12:23:48.696,Return
160,000114850056,3BD000001B61E4228FA73E6F,114850056,2021-10-31 12:20:59.211,Sales
160,000136351980,3BD00000208243B28FA7A813,136351980,2021-10-31 12:29:20.722,Sales
160,,,,2021-10-31 12:28:07.669,Return
160,000123026861,3BD000001D54F6B68FA6D1D7,123026861,2021-10-31 12:30:01.655,Sales
160,000132276478,3BD000001F8983FA8FA6D135,132276478,2021-10-31 12:35:22.313,Sales
160,000003783741,3BD0000000E6F0F68FA75162,3783741,2021-10-31 12:40:38.261,Sales
160,000114850048,3BD000001B61E4028FA73CA4,114850048,2021-10-31 12:41:14.449,Sales
160,000133100149,3BD000001FBBC9D68FA6D1D1,133100149,2021-10-31 12:39:19.215,Sales
160,000136576149,3BD00000208FF2568FA6D267,136576149,2021-10-31 12:48:39.332,Sales
160,000136400091,3BD000002085336C7735BB11,136400091,2021-10-31 12:49:07.501,Sales
160,000136311188,3BD00000207FC6528FA6D4BB,136311188,2021-10-31 12:39:31.902,Sales
160,000133500131,3BD000001FD4338E8FA6E403,133500131,2021-10-31 12:51:37.064,Sales
160,000136309413,3BD00000207FAA968FA6D129,136309413,2021-10-31 12:43:40.368,Sales
160,000136400091,3BD000002085336C7735BB11,136400091,2021-10-31 12:46:24.626,Sales
160,,,,2021-10-31 12:46:19.373,Return
160,000132125205,3BD000001F8048568FAC2066,132125205,2021-10-31 12:56:31.854,Sales
160,,,,2021-10-31 12:55:04.706,Return
160,000136325095,3BD0000020809F9E8FA6E3DD,136325095,2021-10-31 13:04:43.461,Sales
160,,,,2021-10-31 13:09:55.089,Return
160,,,,2021-10-31 13:06:56.502,Return
160,000136251774,3BD00000207C25FA8FA6DFF3,136251774,2021-10-31 13:08:00.162,Sales
160,000003788326,3BD0000000E7389A8FA7CDCE,3788326,2021-10-31 13:08:30.332,Sales
160,000117225058,3BD000001BF2D98A8FA6FE30,117225058,2021-10-31 13:12:08.110,Sales
160,000121700205,3BD000001D03FDB68FA6F3F1,121700205,2021-10-31 13:13:06.223,Sales
160,000136310917,3BD00000207FC2168FA6D126,136310917,2021-10-31 13:14:48.836,Sales
160,000104125016,3BD0000018D349628FA78188,104125016,2021-10-31 13:21:03.169,Sales
160,000121800117,3BD000001D0A16D68FA6E0CD,121800117,2021-10-31 13:16:48.734,Sales
160,000133025100,3BD000001FB735328FA6E0BE,133025100,2021-10-31 13:17:59.323,Sales
160,000104700078,3BD0000018F662BA8FA913F5,104700078,2021-10-31 13:18:04.563,Sales
160,000118150158,3BD000001C2B503A8FA6E036,118150158,2021-10-29 19:36:06.818,Sales
160,000132326861,3BD000001F8C97368FA6D59B,132326861,2021-10-29 17:39:35.793,Sales
160,000114825572,3BD000001B6065928FA818CB,114825572,2021-10-29 17:40:59.016,Sales
160,000136551564,3BD00000208E72328FA6D388,136551564,2021-10-29 17:42:25.025,Sales
160,000137725163,3BD0000020D613AE8FA6DA04,137725163,2021-10-29 17:41:50.782,Sales
160,000113003629,3BD000001AF131B68FA72B2C,113003629,2021-10-29 17:07:20.152,Sales
160,000121700202,3BD000001D03FDAA8FA6F1EC,121700202,2021-10-29 17:47:25.482,Sales
160,000134775105,3BD00000202205068FA6D332,134775105,2021-10-29 17:59:29.100,Sales
160,,,,2021-10-29 18:01:18.960,Return
160,000123550300,3BD000001D74E9728FA6DCC7,123550300,2021-10-29 18:06:54.393,Sales
160,000127550273,3BD000001E690D068FA7101E,127550273,2021-10-29 18:08:37.952,Sales
160,,,,2021-10-29 18:03:54.894,Return
160,000136304445,3BD00000207F5CF68FA6E172,136304445,2021-10-29 18:12:59.445,Sales
160,000136351980,3BD00000208243B28FA7A0A7,136351980,2021-10-29 18:14:59.470,Sales
160,000133200077,3BD000001FC1E3368FA6F8FA,133200077,2021-10-29 18:17:45.515,Sales
160,,,,2021-10-29 18:19:38.280,Return
160,000136552957,3BD00000208E87F68FA6D13D,136552957,2021-10-29 18:21:41.327,Sales
160,000127676445,3BD000001E70C0768FA6EC24,127676445,2021-10-29 18:22:44.928,Sales
160,000136525511,3BD00000208CDB1E8FA6D1BD,136525511,2021-10-29 18:24:46.133,Sales
160,000117377924,3BD000001BFC2E128FABEA48,117377924,2021-10-29 18:27:09.787,Sales
160,000136375699,3BD000002083B64E8FA6D106,136375699,2021-10-29 18:35:34.079,Sales
160,000121800049,3BD000001D0A15C68FA6DC75,121800049,2021-10-29 18:36:25.704,Sales
160,000123175875,3BD000001D5E0F0E8FA6DEFC,123175875,2021-10-29 18:33:28.448,Sales
160,000104458801,3BD0000018E7A8C68FA7DCA5,104458801,2021-10-29 18:42:35.463,Sales
160,000114750521,3BD000001B5BD0E68FA7B7A1,114750521,2021-10-29 18:43:55.735,Sales
160,000114802028,3BD000001B5EF5B28FA71DFC,114802028,2021-10-29 18:59:14.432,Sales
160,,,,2021-10-29 19:00:43.104,Return
160,000120825049,3BD000001CCE93668FA7073E,120825049,2021-10-29 18:47:16.474,Sales
160,000114802031,3BD000001B5EF5BE8FA715F4,114802031,2021-10-29 19:01:38.163,Sales
160,000136226048,3BD00000207A94028FA6E95A,136226048,2021-10-29 19:02:29.328,Sales
160,000131350152,3BD000001F50FA228FA704AB,131350152,2021-10-29 19:07:37.296,Sales
160,000122925049,3BD000001D4EBFE68FA772A6,122925049,2021-10-29 19:16:26.380,Sales
160,000136226409,3BD00000207A99A68FA6D2A0,136226409,2021-10-29 19:15:31.028,Sales
160,000136310777,3BD00000207FBFE68FA6D3EF,136310777,2021-10-29 19:19:05.008,Sales
160,000132125205,3BD000001F8048568FAC2065,132125205,2021-10-29 19:28:42.862,Sales
160,000127428080,3BD000001E6197C28FA6D267,127428080,2021-10-29 19:31:53.167,Sales
160,000132125835,3BD000001F80522E8FA6D230,132125835,2021-10-29 19:27:03.739,Sales
160,000132375703,3BD000001F8F925E8FA6F295,132375703,2021-10-29 19:27:51.436,Sales
160,000104775204,3BD0000018FAF8928FA78FB8,104775204,2021-10-29 19:32:14.396,Sales
160,000118150334,3BD000001C2B52FA8FA6FCD6,118150334,2021-10-29 19:34:47.211,Sales
160,000109901867,3BD000001A33E0AE8FA6F9C5,109901867,2021-10-29 19:35:35.449,Sales
160,,,,2021-10-30 10:20:16.216,Return
160,,,,2021-10-30 10:21:53.841,Return
160,,,,2021-10-30 10:04:25.197,Return
160,000137150134,3BD0000020B2FADA8FA6D19E,137150134,2021-10-30 10:06:03.150,Sales
160,000104458813,3BD0000018E7A8F68FA81476,104458813,2021-10-30 10:07:52.970,Sales
160,,,,2021-10-30 10:12:36.614,Return
160,000114826792,3BD000001B6078A28FA6F072,114826792,2021-10-30 10:05:38.281,Sales
160,000114802193,3BD000001B5EF8468FA716CF,114802193,2021-10-26 20:01:25.938,Sales
160,000003763292,3BD0000000E5B1728FA78EA4,3763292,2021-10-26 20:05:23.034,Sales
160,000127500166,3BD000001E65FE1A8FA6F341,127500166,2021-10-26 20:06:31.250,Sales
160,000136309691,3BD00000207FAEEE8FA6D30D,136309691,2021-10-26 20:11:00.387,Sales
160,000121700286,3BD000001D03FEFA8FA6EE39,121700286,2021-10-26 20:09:45.283,Sales
160,000104427125,3BD0000018E5B9D68FA75059,104427125,2021-10-26 20:13:31.673,Sales
160,000136306862,3BD00000207F82BA8FA6D130,136306862,2021-10-26 20:17:15.192,Sales
160,,,,2021-10-26 20:13:52.415,Return
160,000114802031,3BD000001B5EF5BE8FA71847,114802031,2021-10-26 20:32:15.240,Sales
160,000117400909,3BD000001BFD95368FA7491D,117400909,2021-10-26 20:33:01.202,Sales
160,,,,2021-10-26 20:58:33.620,Return
160,000114802171,3BD000001B5EF7EE8FA74A55,114802171,2021-10-26 20:59:33.973,Sales
160,000127429470,3BD000001E61AD7A8FA6D2C0,127429470,2021-10-26 21:11:54.960,Sales
160,000117377927,3BD000001BFC2E1E8FAA812B,117377927,2021-10-22 15:20:37.799,Sales
160,000136476551,3BD000002089DE1E8FA6DB22,136476551,2021-10-22 15:21:28.960,Sales
160,000121700071,3BD000001D03FB9E8FA6EAFC,121700071,2021-10-22 15:22:46.024,Sales
160,000136501079,3BD00000208B5D5C7735BB18,136501079,2021-10-22 15:39:12.186,Sales
160,000124975972,3BD000001DCBED928FA6DF6A,124975972,2021-10-22 14:57:02.343,Sales
160,000123176055,3BD000001D5E11DE8FA721F3,123176055,2021-10-22 15:12:21.819,Sales
160,000127550849,3BD000001E6916068FA6DC70,127550849,2021-10-22 15:15:16.401,Sales
160,000127776089,3BD000001E76D5668FA6F432,127776089,2021-10-22 14:47:57.609,Sales
160,,,,2021-10-22 14:48:34.158,Return
160,000136400060,3BD00000208532F28FA6D11C,136400060,2021-10-22 14:51:22.257,Sales
160,000127500365,3BD000001E6601368FA6D2B9,127500365,2021-10-22 14:42:54.957,Sales
160,000136275221,3BD00000207D94568FA6D634,136275221,2021-10-22 14:58:49.048,Sales
160,000116050043,3BD000001BAB21EE8FA70EB6,116050043,2021-10-22 15:05:08.923,Sales
160,000136252172,3BD00000207C2C328FA6D8AF,136252172,2021-10-22 15:01:01.150,Sales
160,000136252097,3BD00000207C2B068FA6D4DC,136252097,2021-10-22 15:03:36.258,Sales
160,000121700079,3BD000001D03FBBE8FA6E617,121700079,2021-10-22 15:20:18.622,Sales
160,000136250866,3BD00000207C17CA8FA6D29E,136250866,2021-10-22 15:13:56.393,Sales
160,000102975376,3BD00000188D1E428FA70AD0,102975376,2021-10-22 15:07:43.353,Sales
160,000136250635,3BD00000207C142E8FA6D788,136250635,2021-10-22 15:26:32.251,Sales
160,000127450268,3BD000001E62F2728FA6DC4E,127450268,2021-10-22 15:23:58.416,Sales
160,000136310930,3BD00000207FC24A8FA6D11A,136310930,2021-10-22 15:24:41.842,Sales
160,000133650066,3BD000001FDD5A4A8FA6D2B6,133650066,2021-10-22 15:24:52.124,Sales
160,000127600392,3BD000001E6C1C228FA6E2C4,127600392,2021-10-22 15:28:18.367,Sales
160,000132200927,3BD000001F84E77E8FA6E762,132200927,2021-10-22 15:30:53.312,Sales
160,000136550574,3BD00000208E62BA8FA6D927,136550574,2021-10-22 15:34:22.657,Sales
160,000127650813,3BD000001E6F2FF68FA6D64B,127650813,2021-10-22 15:38:50.279,Sales
160,000127429470,3BD000001E61AD7A8FA6E77B,127429470,2021-10-22 15:35:26.019,Sales
160,000127775928,3BD000001E76D2E28FA6DFF3,127775928,2021-10-22 15:49:47.119,Sales
160,000123029557,3BD000001D5520D68FA6D3D5,123029557,2021-10-22 15:50:44.534,Sales
160,000117150211,3BD000001BEE480E8FA842FA,117150211,2021-10-22 15:47:36.095,Sales
160,000132275439,3BD000001F8973BE8FA6D2AE,132275439,2021-10-22 15:52:39.516,Sales
160,000136501734,3BD00000208B679A8FA6ED4E,136501734,2021-10-22 16:01:22.187,Sales
160,000132302556,3BD000001F8B1B728FA6D5D9,132302556,2021-10-22 15:55:14.318,Sales
160,000104455951,3BD0000018E77C3E8FA74C41,104455951,2021-10-22 15:55:49.553,Sales
160,000136227223,3BD00000207AA65E8FA6FF8C,136227223,2021-10-22 15:43:49.530,Sales
160,000136550574,3BD00000208E62BA8FA6D927,136550574,2021-10-22 15:43:45.220,Sales
160,000136311479,3BD00000207FCADE8FA6D2A7,136311479,2021-10-22 15:44:35.756,Sales
160,000132176279,3BD000001F83665E8FA6D1EA,132176279,2021-10-22 16:03:00.860,Sales
160,000132152070,3BD000001F81EC1A8FA6D37B,132152070,2021-10-22 16:04:23.900,Sales
160,000104458504,3BD0000018E7A4228FA70F73,104458504,2021-10-22 16:04:31.006,Sales
160,000136308458,3BD00000207F9BAA8FA6D12D,136308458,2021-10-22 17:51:29.394,Sales
160,000136252108,3BD00000207C2B328FA6D153,136252108,2021-10-22 17:53:25.660,Sales
160,000003834047,3BD0000000EA02FE8FA77269,3834047,2021-10-22 17:59:43.161,Sales
160,000133900203,3BD000001FEC9EAE8FA6D6B1,133900203,2021-10-22 18:02:13.017,Sales
160,000003814149,3BD0000000E8CC168FA6E5AE,3814149,2021-10-22 18:12:14.022,Sales
160,000136525362,3BD00000208CD8CA8FA6E31E,136525362,2021-10-22 18:00:47.337,Sales
160,000136250354,3BD00000207C0FCA8FA6DA4C,136250354,2021-10-22 18:01:18.325,Sales
160,000132375704,3BD000001F8F92628FA71CE5,132375704,2021-10-22 18:02:33.829,Sales
160,000132327225,3BD000001F8C9CE68FA6D16C,132327225,2021-10-22 18:01:34.122,Sales
160,000104455630,3BD0000018E7773A8FA731B8,104455630,2021-10-22 18:06:50.849,Sales
160,000132325286,3BD000001F8C7E9A8FA6D3F8,132325286,2021-10-22 18:08:00.581,Sales
160,000132125205,3BD000001F8048568FAC2C1E,132125205,2021-10-22 18:13:12.012,Sales
160,000136550844,3BD00000208E66F28FA6D8AD,136550844,2021-10-22 18:21:26.347,Sales
160,,,,2021-10-22 18:22:01.016,Return
160,,,,2021-10-22 18:16:57.926,Return
160,000136304269,3BD00000207F5A368FA6E3B7,136304269,2021-10-22 18:17:14.676,Sales
160,000116050050,3BD000001BAB220A8FA6DB3A,116050050,2021-10-22 18:10:12.694,Sales
160,000122175085,3BD000001D20F9B68FA71100,122175085,2021-10-22 18:14:51.656,Sales
160,,,,2021-10-22 18:15:14.875,Return
160,000136304269,3BD00000207F5A368FA6E3B7,136304269,2021-10-22 18:16:03.216,Sales
160,000107376579,3BD000001999BF0E8FA708A6,107376579,2021-10-22 18:23:24.316,Sales
160,000117376352,3BD000001BFC15828FAA2832,117376352,2021-10-22 18:25:14.235,Sales
160,000003823774,3BD0000000E9627A8FA70657,3823774,2021-10-22 18:30:48.480,Sales
160,000136309660,3BD00000207FAE728FA6EB15,136309660,2021-10-22 18:32:10.332,Sales
160,000132328518,3BD000001F8CB11A8FA6D8E2,132328518,2021-10-22 18:46:53.515,Sales
160,000110850196,3BD000001A6DC2528FA6E960,110850196,2021-10-22 18:43:11.024,Sales
160,,,,2021-10-22 18:45:31.761,Return
160,000136251648,3BD00000207C24028FA6D170,136251648,2021-10-22 18:46:27.164,Sales
160,000136525289,3BD00000208CD7A68FA71FD1,136525289,2021-10-22 18:46:08.923,Sales
160,000132276432,3BD000001F8983428FA6D242,132276432,2021-10-22 18:49:51.275,Sales
160,000132154475,3BD000001F8211AE8FA6EB39,132154475,2021-10-22 18:50:08.033,Sales
160,000132125205,3BD000001F8048568FAC2C06,132125205,2021-10-22 18:55:41.624,Sales
160,000136352016,3BD00000208244428FA6D187,136352016,2021-10-22 18:51:17.598,Sales
160,000132328619,3BD000001F8CB2AE8FA6D149,132328619,2021-10-22 18:42:44.106,Sales
160,000117150210,3BD000001BEE480A8FA7D5A6,117150210,2021-10-22 18:58:28.539,Sales
160,000132157524,3BD000001F8241528FA6D44A,132157524,2021-10-22 19:01:09.418,Sales
160,000132326934,3BD000001F8C985A8FA6D64B,132326934,2021-10-22 18:57:32.369,Sales
160,000132350161,3BD000001F8E03468FA6D105,132350161,2021-10-22 19:05:50.456,Sales
160,000104125013,3BD0000018D349568FA74282,104125013,2021-10-22 19:10:46.945,Sales
160,000136311740,3BD00000207FCEF28FA6D2B7,136311740,2021-10-22 19:11:07.368,Sales
160,000132375704,3BD000001F8F92628FA71D2C,132375704,2021-10-22 19:08:31.477,Sales
160,000136308594,3BD00000207F9DCA8FA6D441,136308594,2021-10-22 19:09:12.692,Sales
160,,,,2021-10-22 19:11:06.702,Return
160,000124975258,3BD000001DCBE26A8FA70DCD,124975258,2021-10-22 19:12:16.207,Sales
160,000136306383,3BD00000207F7B3E8FA6D394,136306383,2021-10-22 19:12:13.755,Sales
160,000114825579,3BD000001B6065AE8FAD3926,114825579,2021-10-22 19:17:49.772,Sales
160,000132200930,3BD000001F84E78A8FA6E3BD,132200930,2021-10-22 19:19:42.065,Sales
160,000136526488,3BD00000208CEA628FA6D2F0,136526488,2021-10-22 19:23:29.789,Sales
160,,,,2021-10-22 19:33:25.555,Return
160,000113800284,3BD000001B21D1728FA6DB9A,113800284,2021-10-22 19:33:58.230,Sales
160,000138300065,3BD0000020F92A868FA6E7E2,138300065,2021-10-22 19:34:00.262,Sales
160,000132325348,3BD000001F8C7F928FA6F2DC,132325348,2021-10-22 19:35:00.302,Sales
160,000107377784,3BD000001999D1E28FA78B54,107377784,2021-10-22 19:35:14.868,Sales
160,000136375704,3BD000002083B6628FA6D0F1,136375704,2021-10-22 19:35:39.990,Sales
160,000136226351,3BD00000207A98BE8FA6F82F,136226351,2021-10-22 19:25:34.206,Sales
160,000118275038,3BD000001C32EF7A8FA6D3D8,118275038,2021-10-22 19:26:22.649,Sales
160,000104425671,3BD0000018E5A31E8FA72381,104425671,2021-10-22 19:30:16.484,Sales
160,000114825580,3BD000001B6065B28FAC765B,114825580,2021-10-22 19:30:18.737,Sales
160,000136311072,3BD00000207FC4828FA6E145,136311072,2021-10-22 19:36:20.271,Sales
160,,,,2021-10-22 19:38:36.707,Return
160,000132302450,3BD000001F8B19CA8FA6E078,132302450,2021-10-22 19:39:05.468,Sales
160,000127675065,3BD000001E70AAE68FA6D8BD,127675065,2021-10-22 19:39:19.875,Sales
160,000137525292,3BD0000020C9E0B28FA6D1B5,137525292,2021-10-22 19:31:05.192,Sales
160,000127550501,3BD000001E6910968FA6DABB,127550501,2021-10-22 19:31:17.198,Sales
160,000003823294,3BD0000000E95AFA8FA6EEA4,3823294,2021-10-22 19:24:07.398,Sales
160,000136226141,3BD00000207A95768FA71D5C,136226141,2021-10-22 19:02:26.571,Sales
160,000104775204,3BD0000018FAF8928FA795D9,104775204,2021-10-22 19:02:02.758,Sales
160,000136306502,3BD00000207F7D1A8FA6D510,136306502,2021-10-22 17:01:36.944,Sales
160,000117376365,3BD000001BFC15B68FACE461,117376365,2021-10-22 17:02:43.726,Sales
160,000123025328,3BD000001D54DEC28FA72C72,123025328,2021-10-22 16:30:43.549,Sales
160,000103425004,3BD0000018A88FB28FA6D40A,103425004,2021-10-22 16:30:50.851,Sales
160,000126075100,3BD000001E0F03728FA6F025,126075100,2021-10-22 16:31:58.348,Sales
160,000104700077,3BD0000018F662B68FA7DCAF,104700077,2021-10-22 16:40:00.548,Sales
160,,,,2021-10-22 16:39:21.066,Return
160,000126075100,3BD000001E0F03728FA6F1FF,126075100,2021-10-22 16:45:00.113,Sales
160,000114803590,3BD000001B5F0E1A8FA733D7,114803590,2021-10-22 16:45:50.327,Sales
160,000123550128,3BD000001D74E6C28FA74CEF,123550128,2021-10-22 16:50:06.811,Sales
160,000123125271,3BD000001D5AF85E8FA6E49D,123125271,2021-10-22 16:51:48.139,Sales
160,000003784375,3BD0000000E6FADE8FA74593,3784375,2021-10-22 16:54:05.769,Sales
160,000136250827,3BD00000207C172E8FA6D175,136250827,2021-10-22 16:55:41.226,Sales
160,000132276421,3BD000001F8983168FA6D61A,132276421,2021-10-22 16:56:30.135,Sales
160,000131025067,3BD000001F3D22AE8FA6E0BC,131025067,2021-10-22 16:57:31.691,Sales
160,000003722842,3BD0000000E3396A8FA7817B,3722842,2021-10-22 16:43:53.950,Sales
160,000118925427,3BD000001C5AA1CE8FA706BA,118925427,2021-10-22 17:03:58.004,Sales
160,000136300870,3BD00000207F251A8FA6DB8B,136300870,2021-10-22 16:58:51.872,Sales
160,000123176055,3BD000001D5E11DE8FA72238,123176055,2021-10-22 16:58:57.657,Sales
160,000136300058,3BD00000207F186A8FA709F6,136300058,2021-10-22 17:14:49.424,Sales
160,000118925439,3BD000001C5AA1FE8FA6D771,118925439,2021-10-22 17:15:16.344,Sales
160,000102750003,3BD00000187F5CCE8FA758EF,102750003,2021-10-22 17:12:43.809,Sales
160,000104428475,3BD0000018E5CEEE8FA6FE56,104428475,2021-10-22 17:08:47.757,Sales
160,000132150376,3BD000001F81D1A28FA6D5E5,132150376,2021-10-22 17:16:27.102,Sales
160,000136351979,3BD00000208243AC7735BB3E,136351979,2021-10-22 17:17:26.707,Sales
160,000116050050,3BD000001BAB220A8FA6DB3B,116050050,2021-10-22 17:17:40.033,Sales
160,000123052855,3BD000001D568CDE8FA71724,123052855,2021-10-22 16:33:15.495,Sales
160,000114805396,3BD000001B5F2A528FA6EEBA,114805396,2021-10-22 16:35:41.713,Sales
160,000132151279,3BD000001F81DFBE8FA71BA6,132151279,2021-10-22 17:24:36.273,Sales
160,000136552010,3BD00000208E792A8FA6D99C,136552010,2021-10-22 17:30:43.314,Sales
160,000136225222,3BD00000207A871A8FA6D5B0,136225222,2021-10-22 17:31:45.911,Sales
